token,token_lower,chapter_idx,count
широко,широко,30,1
размахивая,размахивая,30,1
рукой,рукой,30,2
оно,оно,30,2
сладкая,сладкая,30,1
ветчина,ветчина,30,2
хохотом,хохотом,30,1
прошли,прошли,30,1
узнал,узнал,30,1
кого,кого,30,1
ударили,ударили,30,1
чему,чему,30,1
относилась,относилась,30,1
эк,эк,30,2
торопятся,торопятся,30,1
холодную,холодную,30,1
пустил,пустил,30,1
думаешь,думаешь,30,1
перебьют,перебьют,30,1
унтер,унтер,30,1
укоризненно,укоризненно,30,1
пролетит,пролетит,30,1
мимо,мимо,30,1
меня,меня,30,1
дяденька,дяденька,30,1
ядро,ядро,30,2
едва,едва,30,1
удерживаясь,удерживаясь,30,1
смеха,смеха,30,1
огромным,огромным,30,2
ртом,ртом,30,1
молодой,молодой,30,1
обмер,обмер,30,1
ей,ей,30,1
богу,богу,30,1
испужался,испужался,30,1
беда,беда,30,1
будто,будто,30,1
хвастаясь,хвастаясь,30,1
испугался,испугался,30,1
следовала,следовала,30,1
непохожая,непохожая,30,1
проезжавшие,проезжавшие,30,1
сих,сих,30,1
пор,пор,30,1
это,это,30,5
немецкий,немецкий,30,1
форшпан,форшпан,30,1
паре,паре,30,1
нагруженный,нагруженный,30,1
казалось,казалось,30,2
целым,целым,30,1
домом,домом,30,1
форшпаном,форшпаном,30,1
вез,вез,30,1
немец,немец,30,2
привязана,привязана,30,1
красивая,красивая,30,1
пестрая,пестрая,30,1
вымем,вымем,30,1
корова,корова,30,1
перинах,перинах,30,1
сидела,сидела,30,1
женщина,женщина,30,1
грудным,грудным,30,1
ребенком,ребенком,30,1
старуха,старуха,30,1
молодая,молодая,30,1
багроворумяная,багроворумяная,30,1
здоровая,здоровая,30,1
девушка,девушка,30,2
немка,немка,30,1
особому,особому,30,1
разрешению,разрешению,30,1
были,были,30,2
пропущены,пропущены,30,1
эти,эти,30,1
выселявшиеся,выселявшиеся,30,1
жители,жители,30,1
глаза,глаза,30,3
обратились,обратились,30,1
женщин,женщин,30,2
пока,пока,30,2
проезжала,проезжала,30,1
двигаясь,двигаясь,30,1
шаг,шаг,30,1
шагом,шагом,30,2
замечания,замечания,30,1
относились,относились,30,1
двум,двум,30,1
женщинам,женщинам,30,1
лицах,лицах,30,1
почти,почти,30,1
та,та,30,1
улыбка,улыбка,30,1
непристойных,непристойных,30,1
мыслей,мыслей,30,1
об,об,30,1
этой,этой,30,1
женщине,женщине,30,1
ишь,ишь,30,2
колбаса,колбаса,30,1
тоже,тоже,30,2
убирается,убирается,30,1
продай,продай,30,1
матушкс,матушкс,30,1
ударяя,ударяя,30,1
последнем,последнем,30,1
слоге,слоге,30,1
немцу,немцу,30,1
опустив,опустив,30,1
испуганно,испуганно,30,1
шел,шел,30,1
широким,широким,30,1
убралась,убралась,30,1
черти,черти,30,1
вот,вот,30,1
тебе,тебе,30,1
стоять,стоять,30,1
федотов,федотов,30,1
видали,видали,30,1
брат,брат,30,1
вы,вы,30,2
спрашивал,спрашивал,30,1
пехотный,пехотный,30,1
евший,евший,30,1
яблоко,яблоко,30,2
полуулыбаясь,полуулыбаясь,30,1
глядя,глядя,30,1
красивую,красивую,30,1
девушку,девушку,30,1
закрыв,закрыв,30,1
показывал,показывал,30,1
понимает,понимает,30,1
хочешь,хочешь,30,1
возьми,возьми,30,1
себе,себе,30,1
подавая,подавая,30,1
девушке,девушке,30,1
улыбнулась,улыбнулась,30,1
взяла,взяла,30,1
бывшие,бывшие,30,1
спускал,спускал,30,1
проехали,проехали,30,2
когда,когда,30,1
такие,такие,30,1
такими,такими,30,1
разговорами,разговорами,30,1
наконец,наконец,30,1
остановились,остановились,30,1
часто,часто,30,1
бывает,бывает,30,1
выезде,выезде,30,1
замялись,замялись,30,1
ротной,ротной,30,1
вся,вся,30,1
толпа,толпа,30,2
должна,должна,30,1
ждать,ждать,30,1
становятся,становятся,30,1
порядку,порядку,30,1
говорили,говорили,30,2
прешь,прешь,30,1
того,того,30,2
хуже,хуже,30,1
будет,будет,30,1
подожжет,подожжет,30,1
офицера,офицера,30,1
приперли,приперли,30,1
разных,разных,30,1
остановившиеся,остановившиеся,30,1
толпы,толпы,30,1
оглядывая,оглядывая,30,1
друг,друг,30,1
друга,друга,30,1
всё,всё,30,1
жались,жались,30,1
выходу,выходу,30,1
оглянувшись,оглянувшись,30,1
воды,воды,30,1
вдруг,вдруг,30,1
услышал,услышал,30,1
новый,новый,30,1
для,для,30,1
быстро,быстро,30,1
приближающегося,приближающегося,30,1
чего,чего,30,2
большого,большого,30,1
шлепнувшегося,шлепнувшегося,30,1
воду,воду,30,1
фатает,фатает,30,1
строго,строго,30,1
оглядываясь,оглядываясь,30,1
подбадривает,подбадривает,30,1
скорей,скорей,30,1
проходили,проходили,30,1
неспокойно,неспокойно,30,1
тронулась,тронулась,30,1
понял,понял,30,1
подавай,подавай,30,1
лошадь,лошадь,30,1
сторонись,сторонись,30,1
посторонись,посторонись,30,1
большим,большим,30,1
усилием,усилием,30,1
добрался,добрался,30,1
переставая,переставая,30,1
кричать,кричать,30,1
тронулся,тронулся,30,1
пожались,пожались,30,1
дать,дать,30,2
снова,снова,30,1
нажали,нажали,30,1
отдавили,отдавили,30,1
ногу,ногу,30,1
ближайшие,ближайшие,30,1
виноваты,виноваты,30,1
потому,потому,30,1
давили,давили,30,1
сильнее,сильнее,30,1
рожа,рожа,30,1
послышался,послышался,30,1
время,время,30,1
сзади,сзади,30,1
хриплый,хриплый,30,1
голос,голос,30,1
оглянулся,оглянулся,30,1
увидал,увидал,30,1
пятнадцати,пятнадцати,30,1
шагах,шагах,30,1
отделенного,отделенного,30,1
живою,живою,30,1
двигающейся,двигающейся,30,1
красного,красного,30,1
черного,черного,30,1
лохматого,лохматого,30,1
фуражке,фуражке,30,1
затылке,затылке,30,1
молодецки,молодецки,30,1
накинутом,накинутом,30,1
плече,плече,30,1
ментике,ментике,30,1
ваську,ваську,30,1
денисова,денисова,30,1
вели,вели,30,1
чертям,чертям,30,1
дьяволам,дьяволам,30,1
денисов,денисов,30,2
находясь,находясь,30,1
припадке,припадке,30,1
горячности,горячности,30,1
блестя,блестя,30,1
поводя,поводя,30,1
своими,своими,30,1
черными,черными,30,1
уголь,уголь,30,1
глазами,глазами,30,1
воспаленных,воспаленных,30,1
белках,белках,30,1
махая,махая,30,1
невынутою,невынутою,30,1
ножен,ножен,30,1
саблей,саблей,30,1
которую,которую,30,1
держал,держал,30,1
такою,такою,30,1
красною,красною,30,1
лицо,лицо,30,1
голою,голою,30,1
маленькою,маленькою,30,1
э,э,30,1
вася,вася,30,1
эскадрону,эскадрону,30,1
пройти,пройти,30,1
нельзя,нельзя,30,1
васька,васька,30,1
злобно,злобно,30,1
открывая,открывая,30,1
белые,белые,30,1
шпоря,шпоря,30,1
красивого,красивого,30,1
вороного,вороного,30,1
бедуина,бедуина,30,1
мигая,мигая,30,1
ушами,ушами,30,1
штыков,штыков,30,1
натыкался,натыкался,30,1
фыркая,фыркая,30,1
брызгая,брызгая,30,1
вокруг,вокруг,30,1
себя,себя,30,1
пеной,пеной,30,1
мундштука,мундштука,30,1
звеня,звеня,30,1
бил,бил,30,1
копытами,копытами,30,1
доскам,доскам,30,1
готов,готов,30,1
перепрыгнуть,перепрыгнуть,30,1
ежели,ежели,30,1
позволил,позволил,30,1
седок,седок,30,1
бараны,бараны,30,1
точь,точь,31,2
в,в,31,36
бараны,бараны,31,1
прочь,прочь,31,1
дай,дай,31,2
дорогу,дорогу,31,2
стой,стой,31,1
там,там,31,9
ты,ты,31,6
повозка,повозка,31,1
чорт,чорт,31,3
саблей,саблей,31,1
изрублю,изрублю,31,1
кричал,кричал,31,2
он,он,31,41
действительно,действительно,31,1
вынимая,вынимая,31,1
наголо,наголо,31,2
саблю,саблю,31,1
и,и,31,123
начиная,начиная,31,1
махать,махать,31,1
ею,ею,31,1
солдаты,солдаты,31,4
с,с,31,30
испуганными,испуганными,31,1
лицами,лицами,31,2
нажались,нажались,31,1
друг,друг,31,2
на,на,31,62
друга,друга,31,2
денисов,денисов,31,9
присоединился,присоединился,31,1
к,к,31,24
несвицкому,несвицкому,31,3
чтò,чтò,31,14
же,же,31,9
не,не,31,46
пьян,пьян,31,1
нынче,нынче,31,2
сказал,сказал,31,13
несвицкий,несвицкий,31,12
денисову,денисову,31,4
когда,когда,31,5
подъехал,подъехал,31,5
нему,нему,31,4
напиться,напиться,31,1
то,то,31,29
времени,времени,31,1
дадут,дадут,31,1
отвечал,отвечал,31,3
васька,васька,31,2
целый,целый,31,1
день,день,31,1
туда,туда,31,1
сюда,сюда,31,1
таскают,таскают,31,1
полк,полк,31,2
драться,драться,31,2
так,так,31,8
а,а,31,14
знает,знает,31,4
такое,такое,31,2
каким,каким,31,2
щеголем,щеголем,31,1
оглядывая,оглядывая,31,3
его,его,31,18
новый,новый,31,1
ментик,ментик,31,1
вальтрап,вальтрап,31,1
улыбнулся,улыбнулся,31,2
достал,достал,31,1
из,из,31,8
ташки,ташки,31,1
платок,платок,31,1
распространявший,распространявший,31,1
запах,запах,31,1
духов,духов,31,1
сунул,сунул,31,1
нос,нос,31,1
нельзя,нельзя,31,2
дело,дело,31,2
иду,иду,31,1
выбрился,выбрился,31,1
зубы,зубы,31,1
вычистил,вычистил,31,1
надушился,надушился,31,1
осанистая,осанистая,31,1
фигура,фигура,31,2
несвицкого,несвицкого,31,1
сопровождаемая,сопровождаемая,31,1
казаком,казаком,31,1
решительность,решительность,31,1
денисова,денисова,31,7
махавшего,махавшего,31,1
саблею,саблею,31,1
отчаянно,отчаянно,31,1
кричавшего,кричавшего,31,1
подействовали,подействовали,31,1
что,что,31,18
они,они,31,7
протискались,протискались,31,1
ту,ту,31,8
сторону,сторону,31,7
моста,моста,31,12
остановили,остановили,31,1
пехоту,пехоту,31,1
нашел,нашел,31,1
у,у,31,7
выезда,выезда,31,1
полковника,полковника,31,1
которому,которому,31,2
ему,ему,31,10
надо,надо,31,2
было,было,31,10
передать,передать,31,1
приказание,приказание,31,2
исполнив,исполнив,31,1
свое,свое,31,1
поручение,поручение,31,1
поехал,поехал,31,1
назад,назад,31,8
расчистив,расчистив,31,1
остановился,остановился,31,2
входа,входа,31,2
мост,мост,31,15
небрежно,небрежно,31,1
сдерживая,сдерживая,31,2
рвавшегося,рвавшегося,31,1
своим,своим,31,1
бившего,бившего,31,1
ногой,ногой,31,1
жеребца,жеребца,31,1
смотрел,смотрел,31,4
двигавшийся,двигавшийся,31,1
навстречу,навстречу,31,2
эскадрон,эскадрон,31,8
по,по,31,19
доскам,доскам,31,1
раздались,раздались,31,1
прозрачные,прозрачные,31,1
звуки,звуки,31,2
копыт,копыт,31,1
как,как,31,27
будто,будто,31,9
скакало,скакало,31,1
несколько,несколько,31,2
лошадей,лошадей,31,2
офицерами,офицерами,31,1
впереди,впереди,31,3
четыре,четыре,31,2
человека,человека,31,4
ряд,ряд,31,1
растянулся,растянулся,31,1
мосту,мосту,31,9
стал,стал,31,2
выходить,выходить,31,1
остановленные,остановленные,31,1
пехотные,пехотные,31,1
толпясь,толпясь,31,1
растоптанной,растоптанной,31,1
грязи,грязи,31,1
тем,тем,31,6
особенным,особенным,31,1
недоброжелательным,недоброжелательным,31,1
чувством,чувством,31,1
отчужденности,отчужденности,31,1
насмешки,насмешки,31,1
встречаются,встречаются,31,1
обыкновенно,обыкновенно,31,1
различные,различные,31,1
роды,роды,31,1
войск,войск,31,2
смотрели,смотрели,31,3
чистых,чистых,31,1
щеголеватых,щеголеватых,31,1
гусар,гусар,31,9
стройно,стройно,31,1
проходивших,проходивших,31,1
мимо,мимо,31,2
их,их,31,6
нарядные,нарядные,31,1
ребята,ребята,31,1
только,только,31,8
бы,бы,31,14
подновинское,подновинское,31,1
от,от,31,14
них,них,31,2
проку,проку,31,1
напоказ,напоказ,31,1
водят,водят,31,1
говорил,говорил,31,5
другой,другой,31,2
пехота,пехота,31,3
пыли,пыли,31,1
шутил,шутил,31,2
под,под,31,7
которым,которым,31,2
лошадь,лошадь,31,3
заиграв,заиграв,31,1
брызнула,брызнула,31,1
грязью,грязью,31,1
пехотинца,пехотинца,31,1
прогонял,прогонял,31,1
тебя,тебя,31,3
ранцем,ранцем,31,1
перехода,перехода,31,1
два,два,31,6
шнурки,шнурки,31,1
повытерлись,повытерлись,31,1
обтирая,обтирая,31,2
рукавом,рукавом,31,1
грязь,грязь,31,2
лица,лица,31,1
пехотинец,пехотинец,31,1
человек,человек,31,3
птица,птица,31,1
сидит,сидит,31,1
зикин,зикин,31,1
коня,коня,31,1
посадить,посадить,31,1
ловок,ловок,31,1
был,был,31,5
ефрейтор,ефрейтор,31,1
над,над,31,5
худым,худым,31,1
скрюченным,скрюченным,31,1
тяжести,тяжести,31,1
ранца,ранца,31,1
солдатиком,солдатиком,31,1
дубинку,дубинку,31,1
промеж,промеж,31,1
ног,ног,31,1
возьми,возьми,31,1
вот,вот,31,3
тебе,тебе,31,1
конь,конь,31,1
буде,буде,31,1
отозвался,отозвался,31,1
viii,viii,31,1
остальная,остальная,31,1
поспешно,поспешно,31,3
проходила,проходила,31,1
спираясь,спираясь,31,1
воронкой,воронкой,31,1
наконец,наконец,31,1
повозки,повозки,31,1
все,все,31,5
прошли,прошли,31,1
давка,давка,31,1
стала,стала,31,1
меньше,меньше,31,1
последний,последний,31,2
батальон,батальон,31,1
вступил,вступил,31,1
одни,одни,31,1
гусары,гусары,31,8
эскадрона,эскадрона,31,6
оставались,оставались,31,1
против,против,31,2
неприятеля,неприятеля,31,5
неприятель,неприятель,31,3
вдалеке,вдалеке,31,2
видный,видный,31,1
противоположной,противоположной,31,1
горы,горы,31,2
снизу,снизу,31,1
еще,еще,31,2
виден,виден,31,1
лощины,лощины,31,1
которой,которой,31,4
текла,текла,31,1
река,река,31,1
горизонт,горизонт,31,2
оканчивался,оканчивался,31,1
противуположным,противуположным,31,1
возвышением,возвышением,31,1
дальше,дальше,31,4
полуверсты,полуверсты,31,1
была,была,31,3
пустыня,пустыня,31,1
кое,кое,31,1
где,где,31,3
шевелились,шевелились,31,1
кучки,кучки,31,2
наших,наших,31,1
разъездных,разъездных,31,1
казаков,казаков,31,2
вдруг,вдруг,31,2
противоположном,противоположном,31,1
возвышении,возвышении,31,1
дороги,дороги,31,1
показались,показались,31,2
войска,войска,31,3
синих,синих,31,3
капотах,капотах,31,2
артиллерия,артиллерия,31,1
это,это,31,4
были,были,31,4
французы,французы,31,3
разъезд,разъезд,31,1
рысью,рысью,31,1
отошел,отошел,31,1
гору,гору,31,2
офицеры,офицеры,31,2
люди,люди,31,1
хотя,хотя,31,2
старались,старались,31,1
говорить,говорить,31,1
о,о,31,5
постороннем,постороннем,31,1
смотреть,смотреть,31,1
сторонам,сторонам,31,1
переставали,переставали,31,1
думать,думать,31,1
том,том,31,3
горе,горе,31,1
беспрестанно,беспрестанно,31,1
всё,всё,31,6
вглядывались,вглядывались,31,1
выходившие,выходившие,31,1
пятна,пятна,31,1
которые,которые,31,4
признавали,признавали,31,1
за,за,31,14
неприятельские,неприятельские,31,2
погода,погода,31,1
после,после,31,5
полудня,полудня,31,1
опять,опять,31,5
прояснилась,прояснилась,31,1
солнце,солнце,31,1
ярко,ярко,31,1
спускалось,спускалось,31,1
дунаем,дунаем,31,1
окружающими,окружающими,31,1
темными,темными,31,1
горами,горами,31,1
тихо,тихо,31,1
той,той,31,2
изредка,изредка,31,1
долетали,долетали,31,1
рожков,рожков,31,1
криков,криков,31,1
между,между,31,2
эскадроном,эскадроном,31,2
неприятелями,неприятелями,31,1
уже,уже,31,3
никого,никого,31,1
кроме,кроме,31,2
мелких,мелких,31,1
разъездов,разъездов,31,1
пустое,пустое,31,1
пространство,пространство,31,1
сажен,сажен,31,1
триста,триста,31,1
отделяло,отделяло,31,1
него,него,31,7
перестал,перестал,31,1
стрелять,стрелять,31,2
яснее,яснее,31,1
чувствовалась,чувствовалась,31,1
та,та,31,3
строгая,строгая,31,1
грозная,грозная,31,1
неприступная,неприступная,31,1
неуловимая,неуловимая,31,1
черта,черта,31,4
которая,которая,31,3
разделяет,разделяет,31,1
один,один,31,5
шаг,шаг,31,1
эту,эту,31,3
черту,черту,31,3
напоминающую,напоминающую,31,1
отделяющую,отделяющую,31,1
живых,живых,31,1
мертвых,мертвых,31,1
неизвестность,неизвестность,31,1
страдания,страдания,31,1
смерть,смерть,31,1
кто,кто,31,10
этим,этим,31,2
полем,полем,31,1
деревом,деревом,31,1
крышей,крышей,31,1
освещенной,освещенной,31,1
солнцем,солнцем,31,1
никто,никто,31,1
хочется,хочется,31,2
знать,знать,31,1
страшно,страшно,31,1
перейти,перейти,31,3
ее,ее,31,2
знаешь,знаешь,31,1
рано,рано,31,1
или,или,31,4
поздно,поздно,31,1
придется,придется,31,1
узнать,узнать,31,2
стороне,стороне,31,2
черты,черты,31,1
неизбежно,неизбежно,31,1
смерти,смерти,31,1
сам,сам,31,1
силен,силен,31,1
здоров,здоров,31,1
весел,весел,31,1
раздражен,раздражен,31,1
окружен,окружен,31,1
такими,такими,31,1
здоровыми,здоровыми,31,1
раздраженно,раздраженно,31,1
оживленными,оживленными,31,1
людьми,людьми,31,1
ежели,ежели,31,1
думает,думает,31,1
чувствует,чувствует,31,1
всякий,всякий,31,1
находящийся,находящийся,31,1
виду,виду,31,1
чувство,чувство,31,1
придает,придает,31,1
особенный,особенный,31,1
блеск,блеск,31,1
радостную,радостную,31,1
резкость,резкость,31,1
впечатлений,впечатлений,31,1
всему,всему,31,1
происходящему,происходящему,31,1
эти,эти,31,2
минуты,минуты,31,1
бугре,бугре,31,1
показался,показался,31,4
дымок,дымок,31,2
выстрела,выстрела,31,4
ядро,ядро,31,4
свистя,свистя,31,2
пролетело,пролетело,31,2
головами,головами,31,2
гусарского,гусарского,31,1
стоявшие,стоявшие,31,1
вместе,вместе,31,3
разъехались,разъехались,31,1
местам,местам,31,1
старательно,старательно,31,1
стали,стали,31,2
выравнивать,выравнивать,31,1
эскадроне,эскадроне,31,1
замолкло,замолкло,31,1
поглядывали,поглядывали,31,1
вперед,вперед,31,4
эскадронного,эскадронного,31,1
командира,командира,31,5
ожидая,ожидая,31,1
команды,команды,31,1
другое,другое,31,1
третье,третье,31,1
очевидно,очевидно,31,1
стреляли,стреляли,31,2
гусарам,гусарам,31,2
но,но,31,13
равномерно,равномерно,31,1
быстро,быстро,31,1
пролетало,пролетало,31,1
ударялось,ударялось,31,1
сзади,сзади,31,2
оглядывались,оглядывались,31,1
при,при,31,4
каждом,каждом,31,3
звуке,звуке,31,1
пролетающего,пролетающего,31,1
ядра,ядра,31,2
команде,команде,31,1
весь,весь,31,1
своими,своими,31,5
однообразно,однообразно,31,1
разнообразными,разнообразными,31,1
дыханье,дыханье,31,1
пока,пока,31,1
летело,летело,31,1
приподнимался,приподнимался,31,1
стременах,стременах,31,1
снова,снова,31,1
опускался,опускался,31,1
поворачивая,поворачивая,31,1
головы,головы,31,1
косились,косились,31,1
любопытством,любопытством,31,1
высматривая,высматривая,31,1
впечатление,впечатление,31,1
товарища,товарища,31,1
лице,лице,31,3
до,до,31,2
горниста,горниста,31,1
показалась,показалась,31,1
около,около,31,3
губ,губ,31,1
подбородка,подбородка,31,1
одна,одна,31,1
общая,общая,31,1
борьбы,борьбы,31,1
раздраженности,раздраженности,31,1
волнения,волнения,31,1
вахмистр,вахмистр,31,1
хмурился,хмурился,31,1
солдат,солдат,31,1
угрожая,угрожая,31,1
наказанием,наказанием,31,1
юнкер,юнкер,31,3
миронов,миронов,31,2
нагибался,нагибался,31,1
пролете,пролете,31,1
ростов,ростов,31,14
стоя,стоя,31,1
левом,левом,31,1
фланге,фланге,31,1
своем,своем,31,1
тронутом,тронутом,31,1
ногами,ногами,31,3
видном,видном,31,1
грачике,грачике,31,1
имел,имел,31,1
счастливый,счастливый,31,1
вид,вид,31,1
ученика,ученика,31,1
вызванного,вызванного,31,1
перед,перед,31,3
большою,большою,31,1
публикой,публикой,31,1
экзамену,экзамену,31,1
котором,котором,31,2
уверен,уверен,31,1
отличится,отличится,31,1
ясно,ясно,31,1
светло,светло,31,1
оглядывался,оглядывался,31,3
всех,всех,31,4
прося,прося,31,1
обратить,обратить,31,1
внимание,внимание,31,1
спокойно,спокойно,31,1
стоит,стоит,31,1
ядрами,ядрами,31,2
чего,чего,31,1
нового,нового,31,1
строгого,строгого,31,1
воли,воли,31,1
показывалась,показывалась,31,1
рта,рта,31,1
кланяется,кланяется,31,1
нехорошо,нехорошо,31,1
меня,меня,31,2
смотрите,смотрите,31,1
закричал,закричал,31,5
стоялось,стоялось,31,1
месте,месте,31,1
который,который,31,3
вертелся,вертелся,31,1
лошади,лошади,31,2
курносое,курносое,31,1
черноволосатое,черноволосатое,31,1
лицо,лицо,31,2
васьки,васьки,31,1
вся,вся,31,2
маленькая,маленькая,31,1
сбитая,сбитая,31,1
фигурка,фигурка,31,1
жилистою,жилистою,31,1
короткими,короткими,31,1
пальцами,пальцами,31,1
покрытыми,покрытыми,31,1
волосами,волосами,31,1
кистью,кистью,31,1
руки,руки,31,3
держал,держал,31,1
ефес,ефес,31,1
вынутой,вынутой,31,1
сабли,сабли,31,1
точно,точно,31,1
всегда,всегда,31,5
особенно,особенно,31,1
вечеру,вечеру,31,1
выпитых,выпитых,31,1
двух,двух,31,3
бутылок,бутылок,31,1
более,более,31,1
обыкновенного,обыкновенного,31,2
красен,красен,31,1
задрав,задрав,31,1
свою,свою,31,2
мохнатую,мохнатую,31,1
голову,голову,31,1
кверху,кверху,31,1
птицы,птицы,31,1
пьют,пьют,31,1
безжалостно,безжалостно,31,1
вдавив,вдавив,31,1
маленькими,маленькими,31,1
шпоры,шпоры,31,1
бока,бока,31,1
доброго,доброго,31,1
бедуина,бедуина,31,1
падая,падая,31,1
поскакал,поскакал,31,2
другому,другому,31,1
флангу,флангу,31,1
хриплым,хриплым,31,1
голосом,голосом,31,2
чтоб,чтоб,31,2
осмотрели,осмотрели,31,1
пистолеты,пистолеты,31,1
кирстену,кирстену,31,1
штаб,штаб,31,5
ротмистр,ротмистр,31,4
широкой,широкой,31,1
степенной,степенной,31,1
кобыле,кобыле,31,1
шагом,шагом,31,2
ехал,ехал,31,2
длинными,длинными,31,2
усами,усами,31,1
серьезен,серьезен,31,1
глаза,глаза,31,1
блестели,блестели,31,1
больше,больше,31,2
да,да,31,4
дойдет,дойдет,31,1
драки,драки,31,1
увидишь,увидишь,31,1
уйдем,уйдем,31,1
делают,делают,31,1
проворчал,проворчал,31,1
крикнул,крикнул,31,3
юнкеру,юнкеру,31,1
заметив,заметив,31,1
веселое,веселое,31,1
ну,ну,31,4
дождался,дождался,31,1
одобрительно,одобрительно,31,1
видимо,видимо,31,1
радуясь,радуясь,31,1
юнкера,юнкера,31,2
почувствовал,почувствовал,31,1
себя,себя,31,3
совершенно,совершенно,31,1
счастливым,счастливым,31,1
время,время,31,3
начальник,начальник,31,2
ваше,ваше,31,3
превосходительство,превосходительство,31,1
позвольте,позвольте,31,1
атаковать,атаковать,31,1
я,я,31,10
опрокину,опрокину,31,1
какие,какие,31,1
тут,тут,31,3
атаки,атаки,31,2
скучливым,скучливым,31,1
морщась,морщась,31,1
докучливой,докучливой,31,1
мухи,мухи,31,1
зачем,зачем,31,2
вы,вы,31,8
стоите,стоите,31,1
видите,видите,31,1
фланкеры,фланкеры,31,1
отступают,отступают,31,1
ведите,ведите,31,1
перешел,перешел,31,2
вышел,вышел,31,1
выстрелов,выстрелов,31,2
потеряв,потеряв,31,1
ни,ни,31,2
одного,одного,31,1
вслед,вслед,31,3
ним,ним,31,2
второй,второй,31,1
бывший,бывший,31,2
цепи,цепи,31,1
последние,последние,31,1
казаки,казаки,31,1
очистили,очистили,31,1
павлоградцев,павлоградцев,31,1
перейдя,перейдя,31,1
другим,другим,31,2
пошли,пошли,31,1
полковой,полковой,31,1
командир,командир,31,1
карл,карл,31,1
богданович,богданович,31,1
шуберт,шуберт,31,1
эскадрону,эскадрону,31,2
недалеко,недалеко,31,2
ростова,ростова,31,5
обращая,обращая,31,1
никакого,никакого,31,1
внимания,внимания,31,1
несмотря,несмотря,31,2
бывшего,бывшего,31,1
столкновения,столкновения,31,1
телянина,телянина,31,1
виделись,виделись,31,1
теперь,теперь,31,6
первый,первый,31,1
раз,раз,31,2
чувствуя,чувствуя,31,1
во,во,31,5
фронте,фронте,31,3
власти,власти,31,1
считал,считал,31,1
виноватым,виноватым,31,1
спускал,спускал,31,1
глаз,глаз,31,3
атлетической,атлетической,31,1
спины,спины,31,1
белокурого,белокурого,31,1
затылка,затылка,31,1
красной,красной,31,1
шеи,шеи,31,1
полкового,полкового,31,4
ростову,ростову,31,2
казалось,казалось,31,2
богданыч,богданыч,31,4
притворяется,притворяется,31,1
невнимательным,невнимательным,31,1
цель,цель,31,1
состоит,состоит,31,1
чтобы,чтобы,31,6
испытать,испытать,31,2
храбрость,храбрость,31,2
выпрямлялся,выпрямлялся,31,1
весело,весело,31,1
нарочно,нарочно,31,2
едет,едет,31,1
близко,близко,31,1
показать,показать,31,1
думалось,думалось,31,2
враг,враг,31,1
пошлет,пошлет,31,1
отчаянную,отчаянную,31,1
атаку,атаку,31,1
наказать,наказать,31,1
подойдет,подойдет,31,1
великодушно,великодушно,31,1
протянет,протянет,31,1
раненому,раненому,31,1
руку,руку,31,2
примирения,примирения,31,1
знакомая,знакомая,31,1
павлоградцам,павлоградцам,31,1
высокоподнятыми,высокоподнятыми,31,1
плечами,плечами,31,1
жеркова,жеркова,31,2
недавно,недавно,31,1
выбыл,выбыл,31,1
полка,полка,31,1
подъехала,подъехала,31,1
полковому,полковому,31,1
командиру,командиру,31,1
жерков,жерков,31,3
своего,своего,31,3
изгнания,изгнания,31,1
главного,главного,31,1
штаба,штаба,31,1
остался,остался,31,1
полку,полку,31,1
говоря,говоря,31,1
дурак,дурак,31,1
лямку,лямку,31,1
тянуть,тянуть,31,1
штабе,штабе,31,1
ничего,ничего,31,4
делая,делая,31,1
получит,получит,31,1
наград,наград,31,1
умел,умел,31,1
пристроиться,пристроиться,31,1
ординарцем,ординарцем,31,1
князю,князю,31,1
багратиону,багратиону,31,1
приехал,приехал,31,1
своему,своему,31,1
бывшему,бывшему,31,1
начальнику,начальнику,31,1
приказанием,приказанием,31,2
начальника,начальника,31,1
ариергарда,ариергарда,31,1
полковник,полковник,31,11
своею,своею,31,2
мрачною,мрачною,31,1
серьезностью,серьезностью,31,1
обращаясь,обращаясь,31,1
ко,ко,31,1
врагу,врагу,31,1
товарищей,товарищей,31,1
велено,велено,31,3
остановиться,остановиться,31,1
зажечь,зажечь,31,4
угрюмо,угрюмо,31,1
спросил,спросил,31,1
уж,уж,31,1
знаю,знаю,31,2
серьезно,серьезно,31,2
корнет,корнет,31,1
мне,мне,31,5
князь,князь,31,1
приказал,приказал,31,1
поезжай,поезжай,31,1
скажи,скажи,31,1
полковнику,полковнику,31,2
вернулись,вернулись,31,2
скорей,скорей,31,1
зажгли,зажгли,31,1
жерковым,жерковым,31,1
гусарскому,гусарскому,31,1
свитский,свитский,31,5
офицер,офицер,31,7
свитским,свитским,31,1
офицером,офицером,31,1
казачьей,казачьей,31,1
насилу,насилу,31,1
несла,несла,31,1
галопом,галопом,31,1
толстый,толстый,31,1
езде,езде,31,1
вам,вам,31,2
переврал,переврал,31,1
ума,ума,31,1
сходят,сходят,31,1
разберешь,разберешь,31,1
неторопливо,неторопливо,31,1
остановил,остановил,31,1
обратился,обратился,31,3
говорили,говорили,31,3
про,про,31,2
горючие,горючие,31,2
вещества,вещества,31,2
зажигать,зажигать,31,1
батюшка,батюшка,31,2
заговорил,заговорил,31,1
остановившись,остановившись,31,1
снимая,снимая,31,1
фуражку,фуражку,31,1
