token,token_lower,chapter_idx,count
оглядывая,оглядывая,35,1
ряды,ряды,35,3
русских,русских,35,1
вытянувшихся,вытянувшихся,35,1
перед,перед,35,2
солдат,солдат,35,3
держащих,держащих,35,1
неподвижно,неподвижно,35,2
глядящих,глядящих,35,1
своего,своего,35,3
votre,votre,35,1
majesté,majesté,35,1
me,me,35,1
permettra,permettra,35,1
t,t,35,1
elle,elle,35,1
demander,demander,35,1
avis,avis,35,1
du,du,35,1
colonel473,colonel473,35,1
поспешных,поспешных,35,1
князю,князю,35,1
козловскому,козловскому,35,1
командиру,командиру,35,1
стал,стал,35,2
между,между,35,2
тем,тем,35,2
снимать,снимать,35,1
белой,белой,35,1
разорвав,разорвав,35,1
бросил,бросил,35,1
адъютант,адъютант,35,1
сзади,сзади,35,1
торопливо,торопливо,35,1
бросившись,бросившись,35,1
вперед,вперед,35,3
поднял,поднял,35,1
дать,дать,35,1
русски,русски,35,1
спросил,спросил,35,1
император,император,35,3
козловского,козловского,35,1
прикажете,прикажете,35,1
ваше,ваше,35,1
величество,величество,35,1
недовольно,недовольно,35,1
поморщился,поморщился,35,1
оглянувшись,оглянувшись,35,1
да,да,35,2
ведь,ведь,35,1
надобно,надобно,35,1
отвечать,отвечать,35,1
козловский,козловский,35,1
решительным,решительным,35,1
видом,видом,35,1
оглянулся,оглянулся,35,2
взгляде,взгляде,35,1
захватил,захватил,35,1
уж,уж,35,2
ли,ли,35,3
подумал,подумал,35,1
лазарев,лазарев,35,6
нахмурившись,нахмурившись,35,1
прокомандовал,прокомандовал,35,1
полковник,полковник,35,1
первый,первый,35,1
ранжиру,ранжиру,35,1
бойко,бойко,35,1
ты,ты,35,3
стой,стой,35,1
зашептали,зашептали,35,1
голоса,голоса,35,1
лазарева,лазарева,35,6
знавшего,знавшего,35,1
итти,итти,35,1
испуганно,испуганно,35,1
покосившись,покосившись,35,1
полковника,полковника,35,1
дрогнуло,дрогнуло,35,1
бывает,бывает,35,1
солдатами,солдатами,35,1
вызываемыми,вызываемыми,35,1
фронт,фронт,35,1
чуть,чуть,35,1
поворотил,поворотил,35,1
назад,назад,35,3
отвел,отвел,35,1
свою,свою,35,1
маленькую,маленькую,35,1
пухлую,пухлую,35,1
ручку,ручку,35,1
желая,желая,35,1
взять,взять,35,1
лица,лица,35,1
догадавшись,догадавшись,35,1
секунду,секунду,35,1
чем,чем,35,2
дело,дело,35,1
засуетились,засуетились,35,1
зашептались,зашептались,35,1
передавая,передавая,35,1
один,один,35,3
другому,другому,35,2
паж,паж,35,1
которого,которого,35,2
вчера,вчера,35,2
бориса,бориса,35,1
выбежал,выбежал,35,1
наклонившись,наклонившись,35,1
протянутою,протянутою,35,1
заставив,заставив,35,1
дожидаться,дожидаться,35,1
ни,ни,35,3
одной,одной,35,2
секунды,секунды,35,1
вложил,вложил,35,1
нее,нее,35,1
орден,орден,35,2
красной,красной,35,1
ленте,ленте,35,1
сжал,сжал,35,1
два,два,35,3
пальца,пальца,35,1
очутился,очутился,35,1
ними,ними,35,1
подошел,подошел,35,1
лазареву,лазареву,35,2
выкатывая,выкатывая,35,1
упорно,упорно,35,1
продолжал,продолжал,35,1
смотреть,смотреть,35,1
только,только,35,4
показывая,показывая,35,1
этим,этим,35,1
делал,делал,35,2
теперь,теперь,35,4
союзника,союзника,35,1
маленькая,маленькая,35,1
белая,белая,35,1
рука,рука,35,2
орденом,орденом,35,1
дотронулась,дотронулась,35,1
до,до,35,3
пуговицы,пуговицы,35,1
солдата,солдата,35,2
того,того,35,1
чтоб,чтоб,35,2
навсегда,навсегда,35,1
счастлив,счастлив,35,1
награжден,награжден,35,1
отличен,отличен,35,1
всех,всех,35,1
мире,мире,35,2
нужно,нужно,35,1
было,было,35,5
наполеонова,наполеонова,35,1
удостоила,удостоила,35,1
дотронуться,дотронуться,35,1
груди,груди,35,3
приложил,приложил,35,1
крест,крест,35,4
пустив,пустив,35,1
руку,руку,35,1
должен,должен,35,2
прилипнуть,прилипнуть,35,1
действительно,действительно,35,1
прилип,прилип,35,1
русские,русские,35,2
французские,французские,35,2
услужливые,услужливые,35,1
мгновенно,мгновенно,35,1
подхватив,подхватив,35,1
прицепили,прицепили,35,1
мундиру,мундиру,35,1
мрачно,мрачно,35,2
взглянул,взглянул,35,1
маленького,маленького,35,1
человека,человека,35,1
белыми,белыми,35,1
руками,руками,35,2
продолжая,продолжая,35,1
держать,держать,35,1
глядеть,глядеть,35,1
спрашивал,спрашивал,35,1
еще,еще,35,3
стоять,стоять,35,1
или,или,35,2
прикажут,прикажут,35,1
пройтись,пройтись,35,1
может,может,35,1
нибудь,нибудь,35,2
сделать,сделать,35,1
но,но,35,1
ничего,ничего,35,3
приказывали,приказывали,35,1
оставался,оставался,35,1
неподвижном,неподвижном,35,1
состоянии,состоянии,35,1
государи,государи,35,1
сели,сели,35,2
верхами,верхами,35,1
уехали,уехали,35,1
преображенцы,преображенцы,35,2
расстроивая,расстроивая,35,1
перемешались,перемешались,35,1
французскими,французскими,35,1
гвардейцами,гвардейцами,35,1
столы,столы,35,1
приготовленные,приготовленные,35,1
них,них,35,1
почетном,почетном,35,1
месте,месте,35,1
обнимали,обнимали,35,1
поздравляли,поздравляли,35,1
жали,жали,35,1
офицеры,офицеры,35,2
толпы,толпы,35,1
офицеров,офицеров,35,2
народа,народа,35,1
подходили,подходили,35,1
посмотреть,посмотреть,35,2
гул,гул,35,1
говора,говора,35,1
русского,русского,35,1
французского,французского,35,1
хохота,хохота,35,1
стоял,стоял,35,3
столов,столов,35,1
офицера,офицера,35,2
раскрасневшимися,раскрасневшимися,35,1
лицами,лицами,35,1
веселые,веселые,35,1
счастливые,счастливые,35,1
прошли,прошли,35,1
мимо,мимо,35,1
каково,каково,35,1
брат,брат,35,1
угощенье,угощенье,35,1
серебре,серебре,35,1
завтра,завтра,35,2
говорят,говорят,35,1
угащивать,угащивать,35,1
будут,будут,35,1
нет,нет,35,1
какое,какое,35,1
счастье,счастье,35,1
1200,1200,35,1
франков,франков,35,1
пожизненного,пожизненного,35,1
пенсиона,пенсиона,35,1
вот,вот,35,1
шапка,шапка,35,1
ребята,ребята,35,1
кричал,кричал,35,1
преображенец,преображенец,35,1
мохнатую,мохнатую,35,1
шапку,шапку,35,1
француза,француза,35,1
чудо,чудо,35,1
хорошо,хорошо,35,1
прелесть,прелесть,35,1
слышал,слышал,35,1
отзыв,отзыв,35,2
гвардейский,гвардейский,35,1
офицер,офицер,35,1
третьего,третьего,35,1
дня,дня,35,1
napoléon,napoléon,35,1
france,france,35,1
bravoure,bravoure,35,1
474,474,35,1
alexandre,alexandre,35,1
russie,russie,35,1
grandeur,grandeur,35,1
475,475,35,1
день,день,35,2
наш,наш,35,1
дает,дает,35,1
а,а,35,1
пошлет,пошлет,35,1
георгия,георгия,35,1
храброму,храброму,35,1
гвардейцев,гвардейцев,35,1
нельзя,нельзя,35,1
ответить,ответить,35,1
борис,борис,35,2
товарищем,товарищем,35,1
жилинским,жилинским,35,1
пришел,пришел,35,1
банкет,банкет,35,1
возвращаясь,возвращаясь,35,1
заметил,заметил,35,1
угла,угла,35,2
дома,дома,35,1
здравствуй,здравствуй,35,1
мы,мы,35,1
видались,видались,35,1
удержаться,удержаться,35,1
спросить,спросить,35,1
него,него,35,2
сделалось,сделалось,35,1
странно,странно,35,1
расстроено,расстроено,35,1
отвечал,отвечал,35,1
зайдешь,зайдешь,35,1
зайду,зайду,35,1
издалека,издалека,35,1
пирующих,пирующих,35,1
уме,уме,35,1
происходила,происходила,35,1
мучительная,мучительная,35,1
работа,работа,35,1
никак,никак,35,1
довести,довести,35,1
конца,конца,35,1
поднимались,поднимались,35,1
страшные,страшные,35,1
сомненья,сомненья,35,1
вспоминался,вспоминался,35,3
денисов,денисов,35,2
изменившимся,изменившимся,35,1
своею,своею,35,2
покорностью,покорностью,35,1
весь,весь,35,1
госпиталь,госпиталь,35,1
этими,этими,35,1
оторванными,оторванными,35,1
ногами,ногами,35,1
этою,этою,35,1
грязью,грязью,35,1
болезнями,болезнями,35,1
живо,живо,35,1
казалось,казалось,35,1
чувствует,чувствует,35,1
больничный,больничный,35,1
запах,запах,35,3
мертвого,мертвого,35,1
тела,тела,35,1
оглядывался,оглядывался,35,1
понять,понять,35,1
откуда,откуда,35,1
происходить,происходить,35,1
самодовольный,самодовольный,35,1
белою,белою,35,1
ручкой,ручкой,35,1
любит,любит,35,1
уважает,уважает,35,1
чего,чего,35,1
оторванные,оторванные,35,1
ноги,ноги,35,1
убитые,убитые,35,1
люди,люди,35,1
награжденный,награжденный,35,1
наказанный,наказанный,35,1
непрощенный,непрощенный,35,1
заставал,заставал,35,1
таких,таких,35,1
странных,странных,35,1
мыслях,мыслях,35,1
пугался,пугался,35,1
еды,еды,35,1
голод,голод,35,1
вызвали,вызвали,35,1
этого,этого,35,1
состояния,состояния,35,1
надо,надо,35,1
поесть,поесть,35,1
прежде,прежде,35,1
уехать,уехать,35,1
пошел,пошел,35,1
гостинице,гостинице,35,2
утром,утром,35,1
застал,застал,35,1
много,много,35,1
народу,народу,35,1
приехавших,приехавших,35,1
штатских,штатских,35,1
платьях,платьях,35,1
насилу,насилу,35,1
добился,добился,35,1
обеда,обеда,35,1
присоединились,присоединились,35,1
нему,нему,35,1
разговор,разговор,35,1
естественно,естественно,35,1
зашел,зашел,35,1
о,о,35,1
товарищи,товарищи,35,1
большая,большая,35,1
часть,часть,35,1
армии,армии,35,1
были,были,35,1
недовольны,недовольны,35,1
миром,миром,35,1
заключенным,заключенным,35,1
фридланда,фридланда,35,1
подержаться,подержаться,35,1
пропал,пропал,35,1
войсках,войсках,35,1
сухарей,сухарей,35,1
зарядов,зарядов,35,1
николай,николай,35,1
молча,молча,35,1
ел,ел,35,1
преимуществ,преимуществ,35,1
енно,енно,36,1
пил,пил,36,1
он,он,36,17
выпил,выпил,36,1
один,один,36,3
две,две,36,1
бутылки,бутылки,36,1
вина,вина,36,1
внутренняя,внутренняя,36,1
поднявшаяся,поднявшаяся,36,1
в,в,36,27
нем,нем,36,1
работа,работа,36,1
не,не,36,17
разрешаясь,разрешаясь,36,1
всё,всё,36,3
так,так,36,5
же,же,36,1
томила,томила,36,1
его,его,36,8
боялся,боялся,36,1
предаваться,предаваться,36,1
своим,своим,36,1
мыслям,мыслям,36,1
и,и,36,37
мог,мог,36,1
отстать,отстать,36,1
от,от,36,3
них,них,36,1
вдруг,вдруг,36,2
на,на,36,9
слова,слова,36,2
одного,одного,36,2
из,из,36,7
офицеров,офицеров,36,3
что,что,36,7
обидно,обидно,36,1
смотреть,смотреть,36,1
французов,французов,36,1
ростов,ростов,36,3
начал,начал,36,1
кричать,кричать,36,1
с,с,36,12
горячностью,горячностью,36,1
ничем,ничем,36,1
оправданною,оправданною,36,1
потому,потому,36,1
очень,очень,36,1
удивившею,удивившею,36,1
как,как,36,8
вы,вы,36,2
можете,можете,36,2
судить,судить,36,4
чтò,чтò,36,1
было,было,36,7
бы,бы,36,3
лучше,лучше,36,1
закричал,закричал,36,1
лицом,лицом,36,1
налившимся,налившимся,36,1
кровью,кровью,36,1
о,о,36,6
поступках,поступках,36,1
государя,государя,36,2
какое,какое,36,1
мы,мы,36,6
имеем,имеем,36,1
право,право,36,1
рассуждать,рассуждать,36,2
можем,можем,36,1
понять,понять,36,1
ни,ни,36,7
цели,цели,36,1
поступков,поступков,36,1
да,да,36,5
я,я,36,1
говорил,говорил,36,2
государе,государе,36,1
оправдывался,оправдывался,36,1
офицер,офицер,36,1
могший,могший,36,1
иначе,иначе,36,1
тем,тем,36,2
пьян,пьян,36,1
объяснить,объяснить,36,1
себе,себе,36,1
вспыльчивость,вспыльчивость,36,1
но,но,36,4
слушал,слушал,36,1
чиновники,чиновники,36,1
дипломатические,дипломатические,36,1
а,а,36,5
солдаты,солдаты,36,1
больше,больше,36,1
ничего,ничего,36,3
продолжал,продолжал,36,1
умирать,умирать,36,2
велят,велят,36,1
нам,нам,36,2
коли,коли,36,2
наказывают,наказывают,36,1
значит,значит,36,2
виноват,виноват,36,1
угодно,угодно,36,1
государю,государю,36,1
императору,императору,36,1
признать,признать,36,1
бонапарте,бонапарте,36,3
императором,императором,36,2
заключить,заключить,36,1
ним,ним,36,1
союз,союз,36,1
надо,надо,36,1
то,то,36,5
стали,стали,36,1
обо,обо,36,1
всем,всем,36,2
этак,этак,36,2
святого,святого,36,1
останется,останется,36,1
скажем,скажем,36,1
бога,бога,36,1
нет,нет,36,2
ударяя,ударяя,36,1
по,по,36,11
столу,столу,36,1
кричал,кричал,36,1
николай,николай,36,2
весьма,весьма,36,2
некстати,некстати,36,1
понятиям,понятиям,36,1
своих,своих,36,2
собеседников,собеседников,36,1
последовательно,последовательно,36,1
ходу,ходу,36,1
мыслей,мыслей,36,1
наше,наше,36,1
дело,дело,36,1
исполнять,исполнять,36,1
свой,свой,36,1
долг,долг,36,1
рубиться,рубиться,36,1
думать,думать,36,1
вот,вот,36,2
заключил,заключил,36,1
пить,пить,36,2
сказал,сказал,36,3
желавший,желавший,36,1
ссориться,ссориться,36,1
подхватил,подхватил,36,1
эй,эй,36,1
ты,ты,36,1
еще,еще,36,2
бутылку,бутылку,36,1
крикнул,крикнул,36,1
часть,часть,36,1
третья,третья,36,1
i,i,36,1
1808,1808,36,1
м,м,36,2
году,году,36,3
император,император,36,1
александр,александр,36,1
ездил,ездил,36,1
эрфурт,эрфурт,36,1
для,для,36,3
нового,нового,36,1
свидания,свидания,36,2
наполеоном,наполеоном,36,3
высшем,высшем,36,2
петербургском,петербургском,36,1
обществе,обществе,36,1
много,много,36,2
говорили,говорили,36,2
величии,величии,36,1
этого,этого,36,1
торжественного,торжественного,36,1
1809,1809,36,2
близость,близость,36,1
двух,двух,36,2
властелинов,властелинов,36,1
мира,мира,36,2
называли,называли,36,1
наполеона,наполеона,36,1
александра,александра,36,2
дошла,дошла,36,1
до,до,36,3
того,того,36,2
когда,когда,36,2
наполеон,наполеон,36,1
объявил,объявил,36,1
этом,этом,36,1
войну,войну,36,1
австрии,австрии,36,1
русский,русский,36,1
корпус,корпус,36,1
выступил,выступил,36,1
за,за,36,3
границу,границу,36,1
содействия,содействия,36,1
своему,своему,36,2
прежнему,прежнему,36,1
врагу,врагу,36,1
против,против,36,1
прежнего,прежнего,36,1
союзника,союзника,36,1
австрийского,австрийского,36,1
императора,императора,36,2
свете,свете,36,1
возможности,возможности,36,1
брака,брака,36,1
между,между,36,2
одною,одною,36,1
сестер,сестер,36,1
кроме,кроме,36,3
внешних,внешних,36,1
политических,политических,36,1
соображений,соображений,36,1
это,это,36,4
время,время,36,3
внимание,внимание,36,1
русского,русского,36,1
общества,общества,36,1
особенною,особенною,36,1
живостью,живостью,36,1
обращено,обращено,36,1
внутренние,внутренние,36,1
преобразования,преобразования,36,1
которые,которые,36,2
были,были,36,2
производимы,производимы,36,1
во,во,36,2
всех,всех,36,2
частях,частях,36,1
государственного,государственного,36,1
управления,управления,36,1
жизнь,жизнь,36,2
настоящая,настоящая,36,1
людей,людей,36,1
своими,своими,36,2
существенными,существенными,36,1
интересами,интересами,36,2
здоровья,здоровья,36,1
болезни,болезни,36,1
труда,труда,36,2
отдыха,отдыха,36,1
мысли,мысли,36,1
науки,науки,36,1
поэзии,поэзии,36,1
музыки,музыки,36,1
любви,любви,36,1
дружбы,дружбы,36,1
ненависти,ненависти,36,1
страстей,страстей,36,1
шла,шла,36,1
всегда,всегда,36,1
независимо,независимо,36,1
вне,вне,36,2
политической,политической,36,1
близости,близости,36,1
или,или,36,2
вражды,вражды,36,1
возможных,возможных,36,1
преобразований,преобразований,36,1
князь,князь,36,5
андрей,андрей,36,5
безвыездно,безвыездно,36,2
прожил,прожил,36,1
два,два,36,1
года,года,36,2
деревне,деревне,36,2
все,все,36,2
те,те,36,1
предприятия,предприятия,36,2
имениям,имениям,36,2
затеял,затеял,36,1
у,у,36,3
себя,себя,36,1
пьер,пьер,36,1
довел,довел,36,1
какого,какого,36,1
результата,результата,36,1
беспрестанно,беспрестанно,36,1
переходя,переходя,36,1
дела,дела,36,1
к,к,36,5
другому,другому,36,1
эти,эти,36,2
без,без,36,3
выказыванья,выказыванья,36,1
их,их,36,2
кому,кому,36,1
заметного,заметного,36,1
исполнены,исполнены,36,1
князем,князем,36,1
андреем,андреем,36,1
имел,имел,36,1
высшей,высшей,36,1
степени,степени,36,1
ту,ту,36,1
недостававшую,недостававшую,36,1
пьеру,пьеру,36,2
практическую,практическую,36,1
цепкость,цепкость,36,1
которая,которая,36,1
размахов,размахов,36,1
усилий,усилий,36,1
стороны,стороны,36,1
давала,давала,36,1
движение,движение,36,1
делу,делу,36,1
одно,одно,36,1
имение,имение,36,1
триста,триста,36,1
душ,душ,36,1
крестьян,крестьян,36,1
перечислено,перечислено,36,1
вольные,вольные,36,1
хлебопашцы,хлебопашцы,36,1
был,был,36,3
первых,первых,36,1
примеров,примеров,36,1
россии,россии,36,1
других,других,36,1
барщина,барщина,36,1
заменена,заменена,36,1
оброком,оброком,36,1
богучарово,богучарово,36,1
была,была,36,1
выписана,выписана,36,1
счет,счет,36,1
ученая,ученая,36,1
бабка,бабка,36,1
помощи,помощи,36,1
родильницам,родильницам,36,1
священник,священник,36,1
жалованье,жалованье,36,1
обучал,обучал,36,1
детей,детей,36,1
крестьянских,крестьянских,36,1
дворовых,дворовых,36,1
грамоте,грамоте,36,1
одну,одну,36,1
половину,половину,36,2
времени,времени,36,2
проводил,проводил,36,1
лысых,лысых,36,1
горах,горах,36,1
отцом,отцом,36,1
сыном,сыном,36,1
который,который,36,1
нянек,нянек,36,1
другую,другую,36,1
богучаровской,богучаровской,36,1
обители,обители,36,1
называл,называл,36,1
отец,отец,36,1
деревню,деревню,36,2
несмотря,несмотря,36,1
выказанное,выказанное,36,1
им,им,36,1
равнодушие,равнодушие,36,1
ко,ко,36,1
внешним,внешним,36,1
событиям,событиям,36,1
усердно,усердно,36,1
следил,следил,36,1
ними,ними,36,1
получал,получал,36,1
книг,книг,36,2
удивлению,удивлению,36,1
замечал,замечал,36,1
нему,нему,36,1
отцу,отцу,36,1
приезжали,приезжали,36,1
люди,люди,36,2
свежие,свежие,36,1
петербурга,петербурга,36,1
самого,самого,36,1
водоворота,водоворота,36,1
жизни,жизни,36,1
знании,знании,36,1
всего,всего,36,1
совершающегося,совершающегося,36,1
внешней,внешней,36,1
внутренней,внутренней,36,1
политике,политике,36,1
далеко,далеко,36,1
отстали,отстали,36,1
него,него,36,1
сидящего,сидящего,36,1
занятий,занятий,36,2
общих,общих,36,1
чтением,чтением,36,1
самых,самых,36,1
разнообразных,разнообразных,36,1
занимался,занимался,36,1
критическим,критическим,36,1
разбором,разбором,36,1
наших,наших,36,2
последних,последних,36,1
несчастных,несчастных,36,1
кампаний,кампаний,36,1
составлением,составлением,36,1
проекта,проекта,36,1
об,об,36,2
изменении,изменении,36,1
военных,военных,36,1
уставов,уставов,36,1
постановлений,постановлений,36,1
весною,весною,36,1
го,го,36,1
поехал,поехал,36,1
рязанские,рязанские,36,1
имения,имения,36,1
своего,своего,36,1
сына,сына,36,1
которого,которого,36,1
опекуном,опекуном,36,1
пригреваемый,пригреваемый,36,1
весенним,весенним,36,1
солнцем,солнцем,36,1
сидел,сидел,36,1
коляске,коляске,36,1
поглядывая,поглядывая,36,1
первую,первую,36,1
траву,траву,36,1
первые,первые,36,2
листья,листья,36,1
березы,березы,36,1
клубы,клубы,36,1
белых,белых,36,1
весенних,весенних,36,1
облаков,облаков,36,1
разбегавшихся,разбегавшихся,36,1
яркой,яркой,36,1
синеве,синеве,36,1
неба,неба,36,1
чем,чем,36,1
думал,думал,36,1
весело,весело,36,1
бессмысленно,бессмысленно,36,1
смотрел,смотрел,36,1
сторонам,сторонам,36,3
проехали,проехали,36,2
перевоз,перевоз,36,1
котором,котором,36,1
год,год,36,1
тому,тому,36,1
назад,назад,36,1
пьером,пьером,36,1
грязную,грязную,36,1
гумны,гумны,36,1
зеленя,зеленя,36,1
спуск,спуск,36,1
оставшимся,оставшимся,36,1
снегом,снегом,36,1
моста,моста,36,1
подъём,подъём,36,1
размытой,размытой,36,1
глине,глине,36,1
полосы,полосы,36,1
жнивья,жнивья,36,1
зеленеющего,зеленеющего,36,1
кое,кое,36,2
где,где,36,2
кустарника,кустарника,36,1
въехали,въехали,36,1
березовый,березовый,36,1
лес,лес,36,2
обеим,обеим,36,1
дороги,дороги,36,2
лесу,лесу,36,1
почти,почти,36,1
жарко,жарко,36,1
ветру,ветру,36,1
слышно,слышно,36,1
береза,береза,36,2
вся,вся,36,1
обсеянная,обсеянная,36,1
зелеными,зелеными,36,1
клейкими,клейкими,36,1
листьями,листьями,36,1
шевелилась,шевелилась,36,1
под,под,36,1
прошлогодних,прошлогодних,36,1
листьев,листьев,36,1
поднимая,поднимая,36,1
вылезала,вылезала,36,1
зеленея,зеленея,36,1
первая,первая,36,1
трава,трава,36,1
лиловые,лиловые,36,1
цветы,цветы,36,1
рассыпанные,рассыпанные,36,1
березнику,березнику,36,1
мелкие,мелкие,36,1
ели,ели,36,1
своею,своею,36,1
грубою,грубою,36,1
вечною,вечною,36,1
зеленью,зеленью,36,1
неприятно,неприятно,36,1
напоминали,напоминали,36,1
зиме,зиме,36,1
лошади,лошади,36,1
зафыркали,зафыркали,36,1
въехав,въехав,36,1
виднее,виднее,36,1
запотели,запотели,36,1
лакей,лакей,36,1
петр,петр,36,1
кучеру,кучеру,36,1
кучер,кучер,36,1
утвердительно,утвердительно,36,1
ответил,ответил,36,1
видно,видно,36,1
петру,петру,36,1
мало,мало,36,1
сочувствования,сочувствования,36,1
кучера,кучера,36,1
повернулся,повернулся,36,1
козлах,козлах,36,1
барину,барину,36,1
ваше,ваше,36,2
сиятельство,сиятельство,36,2
лёгко,лёгко,36,2
почтительно,почтительно,36,1
улыбаясь,улыбаясь,36,1
чтó,чтó,36,2
говорит,говорит,36,1
подумал,подумал,36,2
весне,весне,36,1
верно,верно,36,1
оглядываясь,оглядываясь,36,1
зелено,зелено,36,1
уже,уже,36,1
скоро,скоро,36,1
черемуха,черемуха,36,1
ольха,ольха,36,1
уж,уж,36,1
начинает,начинает,36,1
дуб,дуб,36,3
заметно,заметно,36,1
краю,краю,36,1
стоял,стоял,36,1
вероятно,вероятно,36,1
десять,десять,36,1
раз,раз,36,1
старше,старше,36,1
берез,берез,37,1
составлявших,составлявших,37,1
лес,лес,37,2
он,он,37,18
был,был,37,8
в,в,37,15
десять,десять,37,1
раз,раз,37,6
толще,толще,37,1
и,и,37,47
два,два,37,3
раза,раза,37,1
выше,выше,37,2
каждой,каждой,37,1
березы,березы,37,1
это,это,37,1
огромный,огромный,37,1
обхвата,обхвата,37,1
дуб,дуб,37,4
с,с,37,12
обломанными,обломанными,37,1
давно,давно,37,2
видно,видно,37,1
суками,суками,37,1
обломанною,обломанною,37,1
корой,корой,37,1
заросшею,заросшею,37,1
старыми,старыми,37,1
болячками,болячками,37,1
огромными,огромными,37,1
своими,своими,37,1
неуклюжими,неуклюжими,37,1
несимметрично,несимметрично,37,1
растопыренными,растопыренными,37,1
корявыми,корявыми,37,1
руками,руками,37,1
пальцами,пальцами,37,1
старым,старым,37,1
сердитым,сердитым,37,1
презрительным,презрительным,37,1
уродом,уродом,37,1
стоял,стоял,37,2
между,между,37,2
улыбающимися,улыбающимися,37,1
березами,березами,37,1
только,только,37,3
один,один,37,4
не,не,37,18
хотел,хотел,37,2
подчиняться,подчиняться,37,1
обаянию,обаянию,37,1
весны,весны,37,4
видеть,видеть,37,1
ни,ни,37,6
солнца,солнца,37,2
весна,весна,37,1
любовь,любовь,37,1
счастие,счастие,37,1
как,как,37,9
будто,будто,37,4
говорил,говорил,37,1
этот,этот,37,4
надоест,надоест,37,1
вам,вам,37,1
всё,всё,37,7
тот,тот,37,1
же,же,37,6
глупый,глупый,37,1
бессмысленный,бессмысленный,37,1
обман,обман,37,3
одно,одно,37,1
то,то,37,12
нет,нет,37,1
счастия,счастия,37,1
вон,вон,37,2
смотрите,смотрите,37,1
сидят,сидят,37,1
задавленные,задавленные,37,1
мертвые,мертвые,37,1
ели,ели,37,1
всегда,всегда,37,1
одинакие,одинакие,37,1
я,я,37,3
растопырил,растопырил,37,1
свои,свои,37,1
обломанные,обломанные,37,1
ободранные,ободранные,37,1
пальцы,пальцы,37,1
где,где,37,2
выросли,выросли,37,2
они,они,37,1
из,из,37,5
спины,спины,37,1
боков,боков,37,1
так,так,37,10
стою,стою,37,1
верю,верю,37,1
вашим,вашим,37,1
надеждам,надеждам,37,1
обманам,обманам,37,1
князь,князь,37,8
андрей,андрей,37,8
несколько,несколько,37,2
оглянулся,оглянулся,37,1
на,на,37,11
проезжая,проезжая,37,2
по,по,37,4
лесу,лесу,37,1
чего,чего,37,3
ждал,ждал,37,2
от,от,37,2
него,него,37,2
цветы,цветы,37,1
трава,трава,37,1
были,были,37,1
под,под,37,3
дубом,дубом,37,2
но,но,37,4
хмурясь,хмурясь,37,1
неподвижно,неподвижно,37,2
уродливо,уродливо,37,1
упорно,упорно,37,1
посреди,посреди,37,1
их,их,37,1
да,да,37,2
прав,прав,37,2
тысячу,тысячу,37,1
думал,думал,37,1
пускай,пускай,37,1
другие,другие,37,1
молодые,молодые,37,1
вновь,вновь,37,2
поддаются,поддаются,37,1
а,а,37,2
мы,мы,37,1
знаем,знаем,37,1
жизнь,жизнь,37,4
наша,наша,37,1
кончена,кончена,37,1
целый,целый,37,1
новый,новый,37,1
ряд,ряд,37,2
мыслей,мыслей,37,1
безнадежных,безнадежных,37,1
грустно,грустно,37,1
приятных,приятных,37,1
связи,связи,37,1
этим,этим,37,1
возник,возник,37,1
душе,душе,37,1
князя,князя,37,3
андрея,андрея,37,3
во,во,37,2
время,время,37,2
этого,этого,37,3
путешествия,путешествия,37,1
обдумал,обдумал,37,1
всю,всю,37,2
свою,свою,37,2
пришел,пришел,37,1
к,к,37,5
тому,тому,37,1
прежнему,прежнему,37,1
успокоительному,успокоительному,37,1
безнадежному,безнадежному,37,1
заключению,заключению,37,1
что,что,37,6
ему,ему,37,2
начинать,начинать,37,1
ничего,ничего,37,2
было,было,37,4
надо,надо,37,2
должен,должен,37,1
доживать,доживать,37,1
делая,делая,37,1
зла,зла,37,1
тревожась,тревожась,37,1
желая,желая,37,1
ii,ii,37,1
опекунским,опекунским,37,1
делам,делам,37,1
рязанского,рязанского,37,1
имения,имения,37,1
князю,князю,37,3
андрею,андрею,37,3
видеться,видеться,37,1
уездным,уездным,37,1
предводителем,предводителем,37,2
граф,граф,37,2
илья,илья,37,2
андреевич,андреевич,37,1
ростов,ростов,37,1
середине,середине,37,1
мая,мая,37,1
поехал,поехал,37,1
нему,нему,37,1
уже,уже,37,2
жаркий,жаркий,37,1
период,период,37,1
весь,весь,37,1
оделся,оделся,37,1
была,была,37,6
пыль,пыль,37,1
жарко,жарко,37,2
мимо,мимо,37,1
воды,воды,37,1
хотелось,хотелось,37,1
купаться,купаться,37,1
невеселый,невеселый,37,1
озабоченный,озабоченный,37,1
соображениями,соображениями,37,1
о,о,37,5
том,том,37,1
чтò,чтò,37,3
нужно,нужно,37,1
делах,делах,37,1
спросить,спросить,37,1
у,у,37,2
предводителя,предводителя,37,1
подъезжал,подъезжал,37,1
аллее,аллее,37,1
сада,сада,37,1
отрадненскому,отрадненскому,37,1
дому,дому,37,1
ростовых,ростовых,37,1
вправо,вправо,37,1
за,за,37,3
деревьев,деревьев,37,1
услыхал,услыхал,37,2
женский,женский,37,3
веселый,веселый,37,1
крик,крик,37,1
увидал,увидал,37,1
бегущую,бегущую,37,1
перерез,перерез,37,1
его,его,37,7
коляски,коляски,37,1
толпу,толпу,37,1
девушек,девушек,37,1
впереди,впереди,37,1
других,других,37,1
