token,token_lower,chapter_idx,count
общественное,общественное,52,1
благо,благо,52,1
любовь,любовь,52,4
женщине,женщине,52,2
отечество,отечество,52,2
велики,велики,52,1
казались,казались,52,2
мне,мне,52,3
какого,какого,52,1
глубокого,глубокого,52,1
смысла,смысла,52,1
исполненными,исполненными,52,1
бледно,бледно,52,1
утра,утра,52,1
которое,которое,52,1
чувствую,чувствую,52,1
поднимается,поднимается,52,1
три,три,52,1
горя,горя,52,1
останавливали,останавливали,52,1
смерть,смерть,52,1
отца,отца,52,1
французское,французское,52,1
нашествие,нашествие,52,1
захватившее,захватившее,52,1
половину,половину,52,1
россии,россии,52,1
эта,эта,52,1
девочка,девочка,52,1
казавшаяся,казавшаяся,52,1
преисполненною,преисполненною,52,1
таинственных,таинственных,52,1
сил,сил,52,1
любил,любил,52,1
ее,ее,52,2
делал,делал,52,1
поэтические,поэтические,52,1
планы,планы,52,1
любви,любви,52,1
счастии,счастии,52,1
милый,милый,52,1
мальчик,мальчик,52,1
злостью,злостью,52,1
вслух,вслух,52,1
проговорил,проговорил,52,1
верил,верил,52,1
какую,какую,52,1
идеальную,идеальную,52,1
которая,которая,52,1
должна,должна,52,2
была,была,52,2
сохранить,сохранить,52,1
верность,верность,52,1
за,за,52,3
целый,целый,52,1
год,год,52,1
моего,моего,52,2
отсутствия,отсутствия,52,1
нежный,нежный,52,1
голубок,голубок,52,1
басни,басни,52,1
зачахнуть,зачахнуть,52,1
разлуке,разлуке,52,1
со,со,52,1
мной,мной,52,1
гораздо,гораздо,52,1
проще,проще,52,1
гадко,гадко,52,1
отец,отец,52,1
тоже,тоже,52,1
строил,строил,52,1
лысых,лысых,52,1
горах,горах,52,1
земля,земля,52,1
воздух,воздух,52,1
мужики,мужики,52,1
пришел,пришел,52,1
наполеон,наполеон,52,1
зная,зная,52,1
существовании,существовании,52,1
щепку,щепку,52,1
дороги,дороги,52,1
столкнул,столкнул,52,1
развалились,развалились,52,1
лысые,лысые,52,1
горы,горы,52,1
княжна,княжна,52,1
марья,марья,52,1
говорит,говорит,52,1
испытание,испытание,52,3
посланное,посланное,52,1
свыше,свыше,52,1
чего,чего,52,1
уже,уже,52,1
нет,нет,52,2
будет,будет,52,3
никогда,никогда,52,1
кому,кому,52,1
погибель,погибель,52,1
москвы,москвы,52,1
завтра,завтра,52,2
убьет,убьет,52,1
француз,француз,52,1
даже,даже,52,1
свой,свой,52,1
вчера,вчера,52,1
разрядил,разрядил,52,1
солдат,солдат,52,1
ружье,ружье,52,1
около,около,52,1
уха,уха,52,1
придут,придут,52,1
французы,французы,52,1
возьмут,возьмут,52,1
ноги,ноги,52,1
голову,голову,52,1
швырнут,швырнут,52,1
яму,яму,52,1
чтоб,чтоб,52,1
вонял,вонял,52,1
носом,носом,52,1
сложатся,сложатся,52,1
новые,новые,52,1
условия,условия,52,1
будут,будут,52,1
также,также,52,1
привычны,привычны,52,1
буду,буду,52,1
знать,знать,52,1
про,про,52,1
поглядел,поглядел,52,1
неподвижною,неподвижною,52,1
желтизной,желтизной,52,1
зеленью,зеленью,52,1
белою,белою,52,1
корой,корой,52,1
блестящих,блестящих,52,1
солнце,солнце,52,1
умереть,умереть,52,1
убили,убили,52,1
бы,бы,53,25
не,не,53,49
было,было,53,11
он,он,53,43
живо,живо,53,1
представил,представил,53,1
себе,себе,53,2
отсутствие,отсутствие,53,2
себя,себя,53,4
в,в,53,45
этой,этой,53,2
жизни,жизни,53,2
и,и,53,92
эти,эти,53,5
березы,березы,53,1
с,с,53,23
их,их,53,5
светом,светом,53,2
тенью,тенью,53,1
курчавые,курчавые,53,1
облака,облака,53,1
этот,этот,53,5
дым,дым,53,1
костров,костров,53,1
всё,всё,53,12
вокруг,вокруг,53,1
преобразилось,преобразилось,53,1
для,для,53,6
него,него,53,5
показалось,показалось,53,1
чем,чем,53,5
то,то,53,16
страшным,страшным,53,1
угрожающим,угрожающим,53,1
мороз,мороз,53,1
пробежал,пробежал,53,1
по,по,53,6
его,его,53,12
спине,спине,53,1
быстро,быстро,53,2
встав,встав,53,1
вышел,вышел,53,2
из,из,53,5
сарая,сарая,53,4
стал,стал,53,3
ходить,ходить,53,2
за,за,53,12
сараем,сараем,53,1
послышались,послышались,53,1
голоса,голоса,53,1
кто,кто,53,5
там,там,53,10
окликнул,окликнул,53,1
князь,князь,53,27
андрей,андрей,53,27
красноносый,красноносый,53,1
капитан,капитан,53,1
тимохин,тимохин,53,5
бывший,бывший,53,1
ротный,ротный,53,1
командир,командир,53,2
долохова,долохова,53,1
теперь,теперь,53,10
убылью,убылью,53,1
офицеров,офицеров,53,3
батальонный,батальонный,53,1
робко,робко,53,2
вошел,вошел,53,1
сарай,сарай,53,3
ним,ним,53,3
вошли,вошли,53,1
адъютант,адъютант,53,1
казначей,казначей,53,1
полка,полка,53,1
поспешно,поспешно,53,2
встал,встал,53,1
выслушал,выслушал,53,1
чтò,чтò,53,6
службе,службе,53,1
имели,имели,53,1
передать,передать,53,1
ему,ему,53,9
офицеры,офицеры,53,5
передал,передал,53,1
им,им,53,2
еще,еще,53,4
некоторые,некоторые,53,1
приказания,приказания,53,2
сбирался,сбирался,53,1
отпустить,отпустить,53,1
когда,когда,53,6
послышался,послышался,53,1
знакомый,знакомый,53,1
пришепетывающий,пришепетывающий,53,1
голос,голос,53,4
que,que,53,2
diable,diable,53,1
670,670,53,1
сказал,сказал,53,24
человека,человека,53,1
стукнувшегося,стукнувшегося,53,1
обо,обо,53,1
что,что,53,41
выглянув,выглянув,53,1
увидал,увидал,53,1
подходящего,подходящего,53,1
к,к,53,13
нему,нему,53,1
пьера,пьера,53,4
который,который,53,6
споткнулся,споткнулся,53,1
на,на,53,21
лежавшую,лежавшую,53,1
жердь,жердь,53,1
чуть,чуть,53,1
упал,упал,53,1
князю,князю,53,4
андрею,андрею,53,3
вообще,вообще,53,1
неприятно,неприятно,53,2
видеть,видеть,53,3
людей,людей,53,5
своего,своего,53,4
мира,мира,53,1
особенности,особенности,53,1
же,же,53,9
напоминал,напоминал,53,1
все,все,53,12
те,те,53,2
тяжелые,тяжелые,53,1
минуты,минуты,53,1
которые,которые,53,5
пережил,пережил,53,1
последний,последний,53,1
приезд,приезд,53,1
москву,москву,53,4
а,а,53,24
вот,вот,53,9
как,как,53,28
какими,какими,53,1
судьбами,судьбами,53,1
ждал,ждал,53,1
время,время,53,2
говорил,говорил,53,2
это,это,53,14
глазах,глазах,53,1
выражении,выражении,53,1
всего,всего,53,3
лица,лица,53,2
была,была,53,6
больше,больше,53,5
сухость,сухость,53,1
враждебность,враждебность,53,1
которую,которую,53,2
тотчас,тотчас,53,1
заметил,заметил,53,1
пьер,пьер,53,17
подходил,подходил,53,1
сараю,сараю,53,1
самом,самом,53,1
оживленном,оживленном,53,1
состоянии,состоянии,53,1
духа,духа,53,1
но,но,53,13
увидав,увидав,53,1
выражение,выражение,53,1
князя,князя,53,4
андрея,андрея,53,4
почувствовал,почувствовал,53,1
стесненным,стесненным,53,1
неловким,неловким,53,1
я,я,53,17
приехал,приехал,53,2
так,так,53,16
знаете,знаете,53,1
мне,мне,53,6
интересно,интересно,53,2
уже,уже,53,1
столько,столько,53,1
раз,раз,53,3
день,день,53,5
бессмысленно,бессмысленно,53,1
повторявший,повторявший,53,1
слово,слово,53,1
хотел,хотел,53,2
сражение,сражение,53,7
да,да,53,14
братья,братья,53,1
масоны,масоны,53,1
говорят,говорят,53,5
о,о,53,11
войне,войне,53,3
предотвратить,предотвратить,53,1
ее,ее,53,3
насмешливо,насмешливо,53,2
ну,ну,53,10
чтó,чтó,53,11
москва,москва,53,1
мои,мои,53,3
приехали,приехали,53,2
ли,ли,53,5
наконец,наконец,53,1
спросил,спросил,53,2
серьезно,серьезно,53,2
жюли,жюли,53,1
друбецкая,друбецкая,53,1
говорила,говорила,53,1
поехал,поехал,53,1
застал,застал,53,1
они,они,53,9
уехали,уехали,53,1
подмосковную,подмосковную,53,1
xxv,xxv,53,1
хотели,хотели,53,1
откланяться,откланяться,53,1
будто,будто,53,3
желая,желая,53,1
оставаться,оставаться,53,1
глазу,глазу,53,1
глаз,глаз,53,1
своим,своим,53,1
другом,другом,53,1
предложил,предложил,53,1
посидеть,посидеть,53,1
напиться,напиться,53,1
чаю,чаю,53,1
подали,подали,53,1
скамейки,скамейки,53,1
чай,чай,53,1
без,без,53,1
удивления,удивления,53,1
смотрели,смотрели,53,1
толстую,толстую,53,1
громадную,громадную,53,1
фигуру,фигуру,53,1
слушали,слушали,53,1
рассказы,рассказы,53,1
москве,москве,53,2
расположении,расположении,53,1
наших,наших,53,1
войск,войск,53,4
удалось,удалось,53,1
объездить,объездить,53,1
молчал,молчал,53,1
лицо,лицо,53,1
обращался,обращался,53,1
более,более,53,1
добродушному,добродушному,53,1
батальонному,батальонному,53,1
командиру,командиру,53,1
тимохину,тимохину,53,2
болконскому,болконскому,53,1
ты,ты,53,8
понял,понял,53,4
расположение,расположение,53,2
перебил,перебил,53,1
т,т,53,4
е,е,53,2
военный,военный,53,2
человек,человек,53,3
могу,могу,53,1
сказать,сказать,53,2
чтобы,чтобы,53,2
вполне,вполне,53,2
таки,таки,53,1
общее,общее,53,1
eh,eh,53,1
bien,bien,53,1
vous,vous,53,1
êtes,êtes,53,1
plus,plus,53,1
avancé,avancé,53,1
qui,qui,53,1
cela,cela,53,1
soit,soit,53,1
671,671,53,1
a,a,53,2
недоуменьем,недоуменьем,53,1
через,через,53,1
очки,очки,53,1
глядя,глядя,53,3
вы,вы,53,3
скажете,скажете,53,1
насчет,насчет,53,4
назначения,назначения,53,1
кутузова,кутузова,53,1
очень,очень,53,5
рад,рад,53,1
был,был,53,4
этому,этому,53,2
назначению,назначению,53,1
знаю,знаю,53,1
скажите,скажите,53,1
какое,какое,53,1
ваше,ваше,53,4
мнение,мнение,53,1
барклая,барклая,53,1
де,де,53,1
толли,толли,53,1
бог,бог,53,3
знает,знает,53,2
говорили,говорили,53,2
про,про,53,2
судите,судите,53,1
нем,нем,53,2
спроси,спроси,53,1
у,у,53,5
них,них,53,4
указывая,указывая,53,1
снисходительно,снисходительно,53,1
вопросительною,вопросительною,53,1
улыбкой,улыбкой,53,1
которою,которою,53,2
невольно,невольно,53,2
обращались,обращались,53,1
посмотрел,посмотрел,53,2
свет,свет,53,2
увидали,увидали,53,2
сиятельство,сиятельство,53,3
светлейший,светлейший,53,2
поступил,поступил,53,2
беспрестанно,беспрестанно,53,1
оглядываясь,оглядываясь,53,1
полкового,полкового,53,1
командира,командира,53,2
отчего,отчего,53,3
хоть,хоть,53,1
дров,дров,53,1
или,или,53,9
кормов,кормов,53,1
доложу,доложу,53,1
вам,вам,53,1
ведь,ведь,53,3
мы,мы,53,19
от,от,53,15
свенцян,свенцян,53,1
отступали,отступали,53,1
смей,смей,53,2
хворостины,хворостины,53,1
тронуть,тронуть,53,1
сенца,сенца,53,1
уходим,уходим,53,1
достается,достается,53,1
обратился,обратился,53,2
своему,своему,53,1
нашем,нашем,53,1
полку,полку,53,2
под,под,53,4
суд,суд,53,1
двух,двух,53,1
отдали,отдали,53,1
этакие,этакие,53,1
дела,дела,53,1
этого,этого,53,7
просто,просто,53,1
стало,стало,53,2
запрещал,запрещал,53,1
сконфуженно,сконфуженно,53,1
оглядывался,оглядывался,53,1
понимая,понимая,53,1
отвечать,отвечать,53,1
такой,такой,53,3
вопрос,вопрос,53,2
тем,тем,53,4
вопросом,вопросом,53,1
разорять,разорять,53,1
край,край,53,2
оставляли,оставляли,53,1
неприятелю,неприятелю,53,1
злобно,злобно,53,2
основательно,основательно,53,2
нельзя,нельзя,53,1
позволять,позволять,53,1
грабить,грабить,53,1
приучаться,приучаться,53,1
войскам,войскам,53,1
мародерству,мародерству,53,1
смоленске,смоленске,53,1
тоже,тоже,53,1
правильно,правильно,53,1
рассудил,рассудил,53,1
французы,французы,53,2
могут,могут,53,2
обойти,обойти,53,1
нас,нас,53,4
сил,сил,53,1
мог,мог,53,4
понять,понять,53,2
того,того,53,5
вдруг,вдруг,53,3
вырвавшимся,вырвавшимся,53,1
тонким,тонким,53,2
голосом,голосом,53,2
закричал,закричал,53,1
первый,первый,53,2
дрались,дрались,53,1
русскую,русскую,53,1
землю,землю,53,1
войсках,войсках,53,1
дух,дух,53,1
какого,какого,53,1
никогда,никогда,53,2
видал,видал,53,1
два,два,53,1
дня,дня,53,1
сряду,сряду,53,1
отбивали,отбивали,53,1
французов,французов,53,1
успех,успех,53,2
удесятерял,удесятерял,53,1
наши,наши,53,2
силы,силы,53,1
велел,велел,53,1
отступать,отступать,53,1
усилия,усилия,53,1
потери,потери,53,1
пропали,пропали,53,1
даром,даром,53,1
думал,думал,53,1
об,об,53,1
измене,измене,53,1
старался,старался,53,1
сделать,сделать,53,1
можно,можно,53,2
лучше,лучше,53,3
обдумал,обдумал,53,1
годится,годится,53,3
именно,именно,53,1
потому,потому,53,2
обдумывает,обдумывает,53,1
аккуратно,аккуратно,53,1
следует,следует,53,1
всякому,всякому,53,1
немцу,немцу,53,1
тебе,тебе,53,2
отца,отца,53,2
твоего,твоего,53,1
немец,немец,53,2
лакей,лакей,53,2
прекрасный,прекрасный,53,2
удовлетворит,удовлетворит,53,1
всем,всем,53,1
нуждам,нуждам,53,1
тебя,тебя,53,1
пускай,пускай,53,1
служит,служит,53,1
ежели,ежели,53,7
отец,отец,53,1
при,при,53,1
смерти,смерти,53,2
болен,болен,53,1
прогонишь,прогонишь,53,1
лакея,лакея,53,1
своими,своими,53,2
непривычными,непривычными,53,1
неловкими,неловкими,53,1
руками,руками,53,1
станешь,станешь,53,1
отцом,отцом,53,1
успокоишь,успокоишь,53,1
искусный,искусный,53,4
чужой,чужой,53,2
сделали,сделали,53,1
барклаем,барклаем,53,1
пока,пока,53,1
россия,россия,53,1
здорова,здорова,53,1
ей,ей,53,1
служить,служить,53,3
министр,министр,53,1
только,только,53,8
она,она,53,4
опасности,опасности,53,1
нужен,нужен,53,1
свой,свой,53,1
родной,родной,53,1
вас,вас,53,1
клубе,клубе,53,1
выдумали,выдумали,53,1
изменник,изменник,53,1
оклеветали,оклеветали,53,1
изменником,изменником,53,1
сделают,сделают,53,2
потом,потом,53,2
устыдившись,устыдившись,53,1
ложного,ложного,53,1
нарекания,нарекания,53,1
изменников,изменников,53,1
героем,героем,53,1
гением,гением,53,1
будет,будет,53,5
несправедливее,несправедливее,53,1
честный,честный,53,1
аккуратный,аккуратный,53,1
однако,однако,53,3
полководец,полководец,53,3
понимаю,понимаю,53,1
такое,такое,53,3
значит,значит,53,1
насмешкой,насмешкой,53,1
тот,тот,53,4
предвидел,предвидел,53,1
случайности,случайности,53,1
угадал,угадал,53,1
мысли,мысли,53,1
противника,противника,53,1
невозможно,невозможно,53,1
давно,давно,53,1
решенное,решенное,53,1
дело,дело,53,3
удивлением,удивлением,53,1
война,война,53,7
подобна,подобна,53,1
шахматной,шахматной,53,1
игре,игре,53,1
тою,тою,53,2
маленькою,маленькою,53,1
разницей,разницей,53,2
шахматах,шахматах,53,1
над,над,53,1
каждым,каждым,53,1
шагом,шагом,53,1
можешь,можешь,53,1
думать,думать,53,1
сколько,сколько,53,1
угодно,угодно,53,1
вне,вне,53,1
условий,условий,53,1
времени,времени,53,1
конь,конь,53,1
всегда,всегда,53,2
сильнее,сильнее,53,3
пешки,пешки,53,2
две,две,53,1
одной,одной,53,1
один,один,53,2
батальон,батальон,53,1
иногда,иногда,53,2
дивизии,дивизии,53,1
слабее,слабее,53,1
роты,роты,53,1
относительная,относительная,53,1
сила,сила,53,1
никому,никому,53,1
может,может,53,2
быть,быть,53,2
известна,известна,53,1
поверь,поверь,53,1
зависело,зависело,53,1
распоряжений,распоряжений,53,1
штабов,штабов,53,1
делал,делал,53,1
распоряжения,распоряжения,53,1
вместо,вместо,53,1
имею,имею,53,1
честь,честь,53,1
здесь,здесь,53,1
этими,этими,53,1
господами,господами,53,1
считаю,считаю,53,1
действительно,действительно,53,1
зависеть,зависеть,53,2
завтрашний,завтрашний,53,1
зависел,зависел,53,1
ни,ни,53,7
позиции,позиции,53,3
вооружения,вооружения,53,1
даже,даже,53,1
числа,числа,53,1
уж,уж,53,2
меньше,меньше,53,2
чего,чего,53,1
чувства,чувства,53,1
которое,которое,53,1
есть,есть,53,1
во,во,53,3
указал,указал,53,1
тимохина,тимохина,53,2
каждом,каждом,53,1
солдате,солдате,53,1
взглянул,взглянул,53,1
испуганно,испуганно,53,2
недоумевая,недоумевая,53,1
смотрел,смотрел,53,1
противность,противность,53,1
своей,своей,53,2
прежней,прежней,53,1
сдержанной,сдержанной,53,1
молчаливости,молчаливости,53,1
казался,казался,53,1
взволнованным,взволнованным,53,1
видимо,видимо,53,1
удержаться,удержаться,53,1
высказывания,высказывания,53,1
тех,тех,53,2
мыслей,мыслей,53,1
неожиданно,неожиданно,53,1
приходили,приходили,53,1
выигрывает,выигрывает,53,1
твердо,твердо,53,1
решил,решил,53,1
выиграть,выиграть,53,1
аустерлицем,аустерлицем,53,1
проиграли,проиграли,53,4
потеря,потеря,53,1
почти,почти,53,1
равная,равная,53,1
французами,французами,53,1
сказали,сказали,53,2
рано,рано,53,1
нам,нам,53,3
зачем,зачем,53,3
драться,драться,53,4
поскорее,поскорее,53,1
хотелось,хотелось,53,1
уйти,уйти,53,1
поля,поля,53,1
сражения,сражения,53,2
бежать,бежать,53,1
побежали,побежали,53,2
до,до,53,2
вечера,вечера,53,1
завтра,завтра,53,6
скажем,скажем,53,1
говоришь,говоришь,53,1
наша,наша,53,1
позиция,позиция,53,1
левый,левый,53,1
фланг,фланг,53,2
слаб,слаб,53,1
правый,правый,53,1
растянут,растянут,53,1
продолжал,продолжал,53,2
вздор,вздор,53,2
ничего,ничего,53,1
нет,нет,53,3
предстоит,предстоит,53,1
сто,сто,53,1
миллионов,миллионов,53,1
самых,самых,53,1
разнообразных,разнообразных,53,1
случайностей,случайностей,53,1
будут,будут,53,2
решаться,решаться,53,1
мгновенно,мгновенно,53,1
побегут,побегут,53,1
убьют,убьют,53,2
другого,другого,53,1
делается,делается,53,2
забава,забава,53,2
том,том,53,2
кем,кем,53,1
ездил,ездил,53,1
содействуют,содействуют,53,1
общему,общему,53,1
ходу,ходу,53,1
дел,дел,53,1
мешают,мешают,53,1
заняты,заняты,53,1
маленькими,маленькими,53,1
интересами,интересами,53,1
такую,такую,53,2
минуту,минуту,53,2
укоризненно,укоризненно,53,1
повторил,повторил,53,3
такая,такая,53,1
минута,минута,53,1
подкопаться,подкопаться,53,1
врага,врага,53,1
получить,получить,53,1
лишний,лишний,53,1
крестик,крестик,53,1
ленточку,ленточку,53,1
меня,меня,53,2
стотысячное,стотысячное,53,2
русское,русское,53,1
французское,французское,53,1
войска,войска,53,1
сошлись,сошлись,53,1
факт,факт,53,1
200,200,53,1
тысяч,тысяч,53,2
дерутся,дерутся,53,1
злей,злей,53,1
жалеть,жалеть,53,2
победит,победит,53,1
хочешь,хочешь,53,1
скажу,скажу,53,1
путали,путали,53,1
вверху,вверху,53,1
выиграем,выиграем,53,2
правда,правда,53,2
истинная,истинная,53,1
проговорил,проговорил,53,2
солдаты,солдаты,53,1
моем,моем,53,1
батальоне,батальоне,53,1
поверите,поверите,53,1
стали,стали,53,1
водку,водку,53,1
пить,пить,53,1
помолчали,помолчали,53,1
поднялись,поднялись,53,1
ними,ними,53,1
отдавая,отдавая,53,1
последние,последние,53,1
адъютанту,адъютанту,53,1
ушли,ушли,53,1
подошел,подошел,53,2
начать,начать,53,1
разговор,разговор,53,1
дороге,дороге,53,1
недалеко,недалеко,53,1
застучали,застучали,53,1
копыта,копыта,53,1
трех,трех,53,1
лошадей,лошадей,53,1
взглянув,взглянув,53,1
направлению,направлению,53,1
узнал,узнал,53,1
вольцогена,вольцогена,53,1
клаузевицом,клаузевицом,53,1
сопутствуемых,сопутствуемых,53,1
казаком,казаком,53,1
близко,близко,53,1
проехали,проехали,53,2
продолжая,продолжая,53,1
разговаривать,разговаривать,53,1
андреем,андреем,53,1
услыхали,услыхали,53,1
следующие,следующие,53,1
фразы,фразы,53,1
der,der,53,4
krieg,krieg,53,1
muss,muss,53,1
im,im,53,3
raum,raum,53,3
verlegt,verlegt,53,1
werden,werden,53,1
ansicht,ansicht,53,1
kann,kann,53,2
ich,ich,53,1
nicht,nicht,53,2
genug,genug,53,1
preis,preis,53,1
geben,geben,53,1
672,672,53,1
ja,ja,53,2
другой,другой,53,1
zweck,zweck,53,1
ist,ist,53,1
nur,nur,53,1
den,den,53,2
feind,feind,53,1
zu,zu,53,1
schwächen,schwächen,53,1
so,so,53,1
man,man,53,1
gewiss,gewiss,53,1
verlust,verlust,53,1
privat,privat,53,1
personen,personen,53,1
in,in,53,1
achtung,achtung,53,1
nehmen,nehmen,53,1
673,673,53,1
подтвердил,подтвердил,53,1
verlegen,verlegen,53,1
674,674,53,1
фыркая,фыркая,53,1
носом,носом,53,1
думаете,думаете,53,1
завтрашнее,завтрашнее,53,1
выиграно,выиграно,53,1
рассеянно,рассеянно,53,1
одно,одно,53,2
сделал,сделал,53,1
имел,имел,53,1
власть,власть,53,1
начал,начал,53,1
опять,опять,53,2
брал,брал,53,1
пленных,пленных,53,3
пленные,пленные,53,1
рыцарство,рыцарство,53,2
разорили,разорили,53,1
мой,мой,53,1
дом,дом,53,1
идут,идут,53,1
разорить,разорить,53,1
оскорбили,оскорбили,53,1
оскорбляют,оскорбляют,53,1
всякую,всякую,53,1
секунду,секунду,53,1
враги,враги,53,2
преступники,преступники,53,1
моим,моим,53,1
понятиям,понятиям,53,1
думает,думает,53,1
вся,вся,53,1
армия,армия,53,1
надо,надо,53,3
казнить,казнить,53,1
друзьями,друзьями,53,1
разговаривали,разговаривали,53,1
тильзите,тильзите,53,1
блестящими,блестящими,53,1
глазами,глазами,53,2
совершенно,совершенно,53,3
согласен,согласен,53,1
вами,вами,53,1
можайской,можайской,53,1
горы,горы,53,1
весь,весь,53,2
тревожил,тревожил,53,1
представился,представился,53,1
ясным,ясным,53,1
разрешенным,разрешенным,53,1
смысл,смысл,53,1
значение,значение,53,1
войны,войны,53,6
предстоящего,предстоящего,53,1
видел,видел,53,4
значительные,значительные,53,1
строгие,строгие,53,1
выражения,выражения,53,1
лиц,лиц,53,1
мельком,мельком,53,1
осветились,осветились,53,1
новым,новым,53,1
ту,ту,53,1
скрытую,скрытую,53,1
latente,latente,53,1
говорится,говорится,53,1
физике,физике,53,1
теплоту,теплоту,53,1
патриотизма,патриотизма,53,1
которая,которая,53,2
всех,всех,53,1
людях,людях,53,1
которых,которых,53,3
объясняла,объясняла,53,1
люди,люди,53,1
спокойно,спокойно,53,1
легкомысленно,легкомысленно,53,1
готовились,готовились,53,1
брать,брать,53,2
изменило,изменило,53,1
всю,всю,53,1
войну,войну,53,3
сделало,сделало,53,1
менее,менее,53,1
жестокою,жестокою,53,1
играли,играли,53,1
скверно,скверно,53,1
великодушничаем,великодушничаем,53,1
п,п,53,1
великодушничанье,великодушничанье,53,1
чувствительность,чувствительность,53,1
роде,роде,53,1
великодушия,великодушия,53,1
чувствительности,чувствительности,53,1
барыни,барыни,53,1
дурнота,дурнота,53,1
видит,видит,53,1
убиваемого,убиваемого,53,1
теленка,теленка,53,2
добра,добра,53,2
кровь,кровь,53,1
аппетитом,аппетитом,53,1
кушает,кушает,53,1
соусом,соусом,53,1
толкуют,толкуют,53,1
правах,правах,53,1
рыцарстве,рыцарстве,53,1
парламентерстве,парламентерстве,53,1
щадить,щадить,53,1
несчастных,несчастных,53,1
д,д,53,1
1805,1805,53,1
м,м,53,1
году,году,53,1
парламентерство,парламентерство,53,1
надули,надули,53,2
грабят,грабят,53,1
чужие,чужие,53,1
дома,дома,53,1
пускают,пускают,53,1
фальшивые,фальшивые,53,1
ассигнации,ассигнации,53,1
хуже,хуже,53,1
убивают,убивают,53,1
моих,моих,53,1
детей,детей,53,1
моего,моего,53,1
правилах,правилах,53,1
великодушии,великодушии,53,1
врагам,врагам,53,1
убивать,убивать,53,1
итти,итти,53,2
смерть,смерть,53,2
дошел,дошел,53,1
теми,теми,53,1
страданиями,страданиями,53,1
думавший,думавший,53,1
равно,равно,53,1
возьмут,возьмут,53,2
взяли,взяли,53,1
смоленск,смоленск,53,1
внезапно,внезапно,53,1
остановился,остановился,53,1
речи,речи,53,1
неожиданной,неожиданной,53,1
судороги,судороги,53,1
схватившей,схватившей,53,1
горло,горло,53,1
прошелся,прошелся,53,1
несколько,несколько,53,1
молча,молча,53,1
глаза,глаза,53,1
лихорадочно,лихорадочно,53,1
блестели,блестели,53,1
губа,губа,53,1
дрожала,дрожала,53,1
говорить,говорить,53,1
великодушничанья,великодушничанья,53,1
шли,шли,53,1
тогда,тогда,53,4
стòит,стòит,53,1
верную,верную,53,1
павел,павел,53,1
иваныч,иваныч,53,1
обидел,обидел,53,1
михаила,михаила,53,1
иваныча,иваныча,53,1
воина,воина,53,1
интенсивность,интенсивность,53,1
та,та,53,1
вестфальцы,вестфальцы,53,1
гессенцы,гессенцы,53,1
ведет,ведет,53,1
наполеон,наполеон,53,1
пошли,пошли,53,1
россию,россию,53,1
ходили,ходили,53,1
австрию,австрию,53,1
пруссию,пруссию,53,1
сами,сами,53,1
зная,зная,53,1
любезность,любезность,53,1
самое,самое,53,2
гадкое,гадкое,53,1
понимать,понимать,53,2
играть,играть,53,1
принимать,принимать,53,1
строго,строго,53,1
эту,эту,53,1
страшную,страшную,53,1
необходимость,необходимость,53,1
этом,этом,53,1
откинуть,откинуть,53,1
ложь,ложь,53,2
игрушка,игрушка,53,1
любимая,любимая,53,1
праздных,праздных,53,1
легкомысленных,легкомысленных,53,1
военное,военное,53,1
сословие,сословие,53,2
почетное,почетное,53,1
нужно,нужно,53,2
успеха,успеха,53,1
военном,военном,53,1
деле,деле,53,1
какие,какие,53,1
нравы,нравы,53,2
военного,военного,53,2
общества,общества,53,1
цель,цель,53,1
убийство,убийство,53,2
орудия,орудия,53,1
шпионство,шпионство,53,1
измена,измена,53,1
поощрение,поощрение,53,1
разорение,разорение,53,1
жителей,жителей,53,1
ограбление,ограбление,53,1
воровство,воровство,53,1
продовольствия,продовольствия,53,1
армии,армии,53,1
обман,обман,53,1
называемые,называемые,53,1
военными,военными,53,1
хитростями,хитростями,53,1
сословия,сословия,53,1
свободы,свободы,53,1
дисциплина,дисциплина,53,1
праздность,праздность,53,1
невежество,невежество,53,1
жестокость,жестокость,53,1
разврат,разврат,53,1
пьянство,пьянство,53,1
несмотря,несмотря,53,1
высшее,высшее,53,1
почитаемое,почитаемое,53,1
всеми,всеми,53,1
цари,цари,53,1
кроме,кроме,53,1
китайского,китайского,53,1
носят,носят,53,1
мундир,мундир,53,1
тому,тому,53,1
убил,убил,53,1
народа,народа,53,1
дают,дают,53,1
бòльшую,бòльшую,53,1
награду,награду,53,1
сойдутся,сойдутся,53,1
друг,друг,53,1
друга,друга,53,1
перебьют,перебьют,53,1
перекалечат,перекалечат,53,1
десятки,десятки,53,1
благодарственные,благодарственные,53,1
молебны,молебны,53,1
побили,побили,53,1
много,много,53,2
число,число,53,1
прибавляют,прибавляют,53,1
провозглашают,провозглашают,53,1
победу,победу,53,1
полагая,полагая,53,1
побито,побито,53,1
заслуга,заслуга,53,1
оттуда,оттуда,53,1
смотрит,смотрит,53,1
слушает,слушает,53,1
пискливым,пискливым,53,1
прокричал,прокричал,53,2
ах,ах,53,1
душа,душа,53,1
моя,моя,53,1
последнее,последнее,53,1
тяжело,тяжело,53,1
жить,жить,53,1
вижу,вижу,53,1
слишком,слишком,53,1
человеку,человеку,53,1
вкушать,вкушать,53,1
древа,древа,53,1
познания,познания,53,1
зла,зла,53,1
надолго,надолго,53,1
прибавил,прибавил,53,1
спишь,спишь,53,1
пора,пора,53,1
